USERID	RG_case	CountryName	LanguageName	Gender	YearofBirth	Registration_date	First_Deposit_Date
4541490	1	Spain	Spanish	M	1972	3/24/2007	3/31/2007
4564194	1	Germany.COM	German	M	1982	3/30/2007	3/30/2007
3756964	1	Germany.COM	Turkish	M	1979	9/28/2006	3/30/2007
4556197	1	Spain	Spanish	M	1978	3/28/2007	3/28/2007
4550348	1	Germany.COM	German	M	1977	3/26/2007	3/26/2007
4504778	1	France.COM	French	M	1987	3/15/2007	3/25/2007
4544282	1	Russian Federation	Russian	M	1987	3/24/2007	3/24/2007
4543142	1	Germany.COM	German	M	1971	3/24/2007	3/24/2007
4532357	1	France.COM	French	M	1976	3/22/2007	3/22/2007
4526190	1	Germany.COM	German	M	1970	3/20/2007	3/21/2007
4523711	1	Germany.COM	German	M	1986	3/19/2007	3/19/2007
3749821	1	Poland	Polish	M	1975	9/26/2006	3/19/2007
4456261	1	Germany.COM	German	M	1967	3/6/2007	3/16/2007
4503325	1	Italy.IT	Italian	M	1971	3/15/2007	3/15/2007
4501072	1	Belgium	Dutch	M	1971	3/14/2007	3/15/2007
4487329	1	Germany.COM	German	M	1988	3/11/2007	3/13/2007
4491415	1	France.COM	French	M	1971	3/12/2007	3/12/2007
4477271	1	Germany.COM	German	M	1957	3/10/2007	3/10/2007
2064756	1	United Kingdom	Polish	M	1978	10/26/2005	3/10/2007
4455380	1	Sweden	Swedish	M	1988	3/6/2007	3/7/2007
4437506	1	Germany.COM	German	M	1971	3/2/2007	3/3/2007
4432630	1	Germany.COM	German	M	1988	3/2/2007	3/2/2007
4432017	1	Greece.BAW	Greek	M	1976	3/1/2007	3/1/2007
4371320	1	Poland	Polish	M	1943	2/17/2007	3/1/2007
4423638	1	Greece.BAW	Greek	M	1987	2/27/2007	2/28/2007
4411724	1	Germany.COM	German	M	1982	2/25/2007	2/25/2007
4412550	1	France.COM	French	M	1981	2/25/2007	2/25/2007
4394754	1	Germany.COM	German	M	1989	2/22/2007	2/22/2007
4391886	1	Portugal	Portuguese	M	1964	2/22/2007	2/22/2007
4388436	1	Portugal	Portuguese	M	1985	2/21/2007	2/22/2007
4361017	1	Luxembourg	German	M	1983	2/15/2007	2/22/2007
4387346	1	Lebanon	English	M	1984	2/21/2007	2/21/2007
4324456	1	Greece.BAW	Greek	M	1985	2/6/2007	2/21/2007
4136902	1	Germany.COM	German	M	1985	12/20/2006	2/21/2007
4385825	1	France.COM	French	M	1985	2/20/2007	2/20/2007
4359774	1	Greece.BAW	Greek	M	1978	2/15/2007	2/17/2007
4361395	1	Spain	Spanish	M	1970	2/15/2007	2/15/2007
4301894	1	Hungary	Hungarian	M	1974	2/2/2007	2/13/2007
3439198	1	Germany.COM	German	M	1976	7/8/2006	2/13/2007
4346578	1	Germany.COM	German	M	1987	2/12/2007	2/12/2007
4342173	1	Germany.COM	German	M	1972	2/11/2007	2/11/2007
3101778	1	Germany.COM	German	M	1980	6/12/2006	2/11/2007
4338065	1	Greece.BTO	Greek	M	1958	2/10/2007	2/10/2007
3810030	1	Germany.COM	German	M	1977	10/11/2006	2/10/2007
4326454	1	Germany.COM	German	M	1986	2/7/2007	2/9/2007
4321851	1	Germany.COM	German	M	1981	2/6/2007	2/8/2007
4326263	1	Germany.COM	German	M	1986	2/7/2007	2/7/2007
4315528	1	Italy.IT	Italian	M	1967	2/4/2007	2/4/2007
4307903	1	Germany.COM	German	M	1987	2/3/2007	2/3/2007
4304688	1	Germany.COM	German	M	1984	2/3/2007	2/3/2007
4256504	1	France.COM	French	M	1980	1/24/2007	2/3/2007
2873035	1	Germany.COM	German	M	1947	5/9/2006	2/2/2007
4283381	1	United Kingdom	English	M	1976	1/30/2007	1/30/2007
4258756	1	Hungary	Hungarian	M	1972	1/24/2007	1/29/2007
4273613	1	Belgium	French	M	1980	1/28/2007	1/28/2007
4273908	1	Austria	German	M	1973	1/28/2007	1/28/2007
4268949	1	Germany.COM	German	M	1983	1/27/2007	1/27/2007
4267728	1	Germany.COM	German	M	1954	1/27/2007	1/27/2007
4255946	1	Switzerland	French	M	1972	1/23/2007	1/27/2007
4267114	1	Spain	Spanish	M	1974	1/26/2007	1/26/2007
4255332	1	Germany.COM	Polish	M	1977	1/23/2007	1/23/2007
4252539	1	France.COM	French	M	1988	1/22/2007	1/23/2007
4251068	1	France.COM	French	M	1969	1/22/2007	1/22/2007
4218661	1	Germany.COM	German	M	1984	1/13/2007	1/22/2007
4211279	1	Germany.COM	German	M	1987	1/11/2007	1/22/2007
4236352	1	Germany.COM	German	M	1986	1/18/2007	1/18/2007
4235877	1	Poland	Polish	M	1976	1/18/2007	1/18/2007
3687392	1	France.COM	French	M	1962	9/12/2006	1/17/2007
4227662	1	Germany.COM	German	M	1985	1/16/2007	1/16/2007
4227877	1	Portugal	Portuguese	M	1974	1/16/2007	1/16/2007
4223135	1	Germany.COM	German	M	1974	1/14/2007	1/15/2007
4220193	1	Germany.COM	German	M	1970	1/14/2007	1/14/2007
3970969	1	France.COM	French	M	1987	11/13/2006	1/14/2007
4213940	1	Germany.COM	German	M	1949	1/12/2007	1/12/2007
1725647	1	Poland	Polish	M	1984	7/10/2005	1/12/2007
4132830	1	Greece.BAW	Greek	M	1980	12/19/2006	1/11/2007
3057677	1	Germany.COM	German	M	1981	6/10/2006	1/11/2007
1251523	1	Germany.COM	German	M	1980	12/6/2004	1/10/2007
4157690	1	Spain	Polish	M	1978	12/26/2006	1/9/2007
4187994	1	Germany.COM	German	M	1984	1/5/2007	1/6/2007
4165436	1	Germany.COM	German	M	1976	12/29/2006	1/3/2007
4172003	1	Germany.COM	German	M	1984	12/31/2006	12/31/2006
4165995	1	United Kingdom	English	M	1988	12/29/2006	12/29/2006
4161293	1	Austria	German	M	1980	12/27/2006	12/27/2006
3142810	1	Hungary	Hungarian	M	1960	6/14/2006	12/27/2006
4152808	1	Greece.BTO	Greek	M	1964	12/25/2006	12/25/2006
4136365	1	France.COM	French	M	1976	12/20/2006	12/20/2006
2631482	1	Germany.COM	German	M	1964	3/12/2006	12/20/2006
4051960	1	Germany.COM	German	M	1988	11/30/2006	12/19/2006
3742803	1	France.COM	French	M	1985	9/25/2006	12/19/2006
4101116	1	Germany.COM	German	M	1982	12/11/2006	12/18/2006
4124780	1	Hungary	Hungarian	M	1986	12/17/2006	12/17/2006
4112499	1	Germany.COM	German	M	1983	12/14/2006	12/16/2006
4111916	1	Germany.COM	German	M	1978	12/14/2006	12/16/2006
893855	1	Germany.COM	German	M	1969	1/9/2004	12/16/2006
4111713	1	Germany.COM	German	M	1971	12/14/2006	12/14/2006
3841216	1	Greece.BAW	Greek	M	1975	10/18/2006	12/14/2006
1145088	1	Greece.BTO	Greek	M	1978	9/17/2004	12/13/2006
4100320	1	Germany.COM	German	M	1982	12/11/2006	12/12/2006
4079142	1	France.COM	French	M	1981	12/6/2006	12/12/2006
4083316	1	Germany.COM	German	M	1975	12/7/2006	12/7/2006
4070702	1	Germany.COM	German	M	1984	12/4/2006	12/4/2006
4063603	1	France.COM	French	M	1983	12/3/2006	12/3/2006
3759236	1	France.COM	French	M	1980	9/28/2006	12/2/2006
2760534	1	Germany.COM	German	M	1964	4/7/2006	12/2/2006
3803789	1	Germany.COM	German	M	1981	10/9/2006	12/1/2006
4023500	1	Germany.COM	German	M	1981	11/24/2006	11/30/2006
4046258	1	Germany.COM	German	M	1984	11/29/2006	11/29/2006
4029771	1	Germany.COM	German	M	1984	11/25/2006	11/29/2006
2613991	1	Germany.COM	Turkish	M	1979	3/10/2006	11/29/2006
4043584	1	Austria	German	M	1988	11/28/2006	11/28/2006
4014604	1	Germany.COM	German	M	1987	11/22/2006	11/28/2006
2053042	1	Greece.BTO	Greek	M	1972	10/23/2005	11/28/2006
4039888	1	Germany.COM	German	M	1975	11/27/2006	11/27/2006
4029860	1	France.COM	French	M	1966	11/25/2006	11/26/2006
4002953	1	Czech Republic	Czech	M	1988	11/20/2006	11/23/2006
4006708	1	Germany.COM	German	M	1981	11/21/2006	11/22/2006
4008596	1	Switzerland	German	M	1973	11/21/2006	11/21/2006
3987134	1	Germany.COM	German	M	1955	11/16/2006	11/18/2006
3964801	1	Belgium	Dutch	M	1973	11/12/2006	11/18/2006
3980898	1	Germany.COM	German	M	1982	11/15/2006	11/17/2006
3976253	1	Germany.COM	German	M	1977	11/14/2006	11/17/2006
3985099	1	Poland	Polish	M	1988	11/16/2006	11/16/2006
3964007	1	Germany.COM	German	M	1964	11/12/2006	11/16/2006
3957159	1	Germany.COM	German	M	1964	11/11/2006	11/11/2006
3949330	1	Germany.COM	German	M	1984	11/9/2006	11/11/2006
3941874	1	Germany.COM	German	M	1973	11/7/2006	11/7/2006
3918664	1	Germany.COM	German	M	1987	11/2/2006	11/7/2006
3879168	1	Poland	Polish	M	1976	10/25/2006	11/7/2006
2724141	1	Austria	German	M	1985	3/30/2006	11/7/2006
1177425	1	Germany.COM	German	M	1985	10/14/2004	11/6/2006
3920385	1	Poland	Polish	M	1978	11/3/2006	11/4/2006
3916577	1	Greece.BAW	Greek	M	1984	11/2/2006	11/4/2006
3914709	1	Finland	Croatian	M	1982	11/1/2006	11/4/2006
3738958	1	Italy.IT	Italian	M	1967	9/24/2006	11/4/2006
3464785	1	Poland	Polish	M	1975	7/11/2006	11/3/2006
3898314	1	Germany.COM	Polish	M	1977	10/29/2006	11/2/2006
3910295	1	Germany.COM	German	M	1988	11/1/2006	11/1/2006
3905925	1	France.COM	French	M	1973	10/31/2006	10/31/2006
3566841	1	Germany.COM	German	M	1972	8/16/2006	10/27/2006
3852889	1	Poland	Polish	M	1981	10/20/2006	10/24/2006
2388325	1	Poland	Polish	M	1984	1/21/2006	10/23/2006
3858441	1	Germany.COM	German	M	1975	10/21/2006	10/22/2006
3858830	1	Sweden	Swedish	M	1982	10/21/2006	10/21/2006
3859961	1	France.COM	French	M	1975	10/21/2006	10/21/2006
3762986	1	United Kingdom	Polish	M	1983	9/29/2006	10/21/2006
2421731	1	Germany.COM	German	M	1983	1/29/2006	10/20/2006
3847660	1	France.COM	French	M	1958	10/19/2006	10/19/2006
1960205	1	Germany.COM	German	M	1964	9/30/2005	10/19/2006
3842441	1	Germany.COM	German	M	1988	10/18/2006	10/18/2006
3835056	1	Italy.IT	Italian	M	1969	10/17/2006	10/17/2006
3513036	1	Mexico.MX	Spanish	M	1985	7/31/2006	10/17/2006
1662632	1	Germany.COM	German	M	1967	6/9/2005	10/17/2006
3834246	1	Germany.COM	German	M	1958	10/16/2006	10/16/2006
3805497	1	Greece.BAW	Greek	M	1971	10/10/2006	10/15/2006
3496350	1	Germany.COM	German	M	1975	7/24/2006	10/14/2006
3818425	1	Germany.COM	German	M	1983	10/13/2006	10/13/2006
3816363	1	Germany.COM	German	M	1980	10/13/2006	10/13/2006
1908533	1	Spain	Spanish	M	1931	9/18/2005	10/8/2006
3744808	1	Switzerland	French	M	1984	9/25/2006	10/7/2006
3724936	1	France.COM	English	M	1976	9/21/2006	10/7/2006
2348698	1	Hungary	Hungarian	M	1987	1/10/2006	10/7/2006
3789290	1	Germany.COM	German	M	1968	10/6/2006	10/6/2006
3789713	1	Italy.IT	Italian	M	1967	10/6/2006	10/6/2006
3787839	1	Portugal	Portuguese	M	1985	10/5/2006	10/5/2006
3777776	1	Poland	Polish	M	1976	10/2/2006	10/4/2006
3759377	1	Portugal	Portuguese	M	1986	9/28/2006	10/4/2006
3762415	1	Germany.COM	German	M	1979	9/29/2006	10/3/2006
2794275	1	Greece.BAW	Greek	M	1974	4/16/2006	10/3/2006
3776825	1	Germany.COM	German	M	1988	10/2/2006	10/2/2006
3758557	1	Germany.COM	German	M	1988	9/28/2006	9/29/2006
3578832	1	Germany.COM	German	M	1988	8/19/2006	9/28/2006
2517866	1	Germany.COM	German	M	1951	2/19/2006	9/28/2006
3732545	1	Austria	German	M	1985	9/23/2006	9/23/2006
3542327	1	Spain	Spanish	M	1962	8/9/2006	9/22/2006
3724040	1	Germany.COM	German	M	1979	9/21/2006	9/21/2006
3726963	1	Poland	Polish	M	1967	9/21/2006	9/21/2006
3722766	1	Germany.COM	German	M	1983	9/20/2006	9/20/2006
3704921	1	Germany.COM	German	M	1968	9/16/2006	9/20/2006
3707323	1	Austria	German	M	1971	9/17/2006	9/17/2006
3700434	1	Austria	German	M	1988	9/15/2006	9/17/2006
3703970	1	Italy.IT	Italian	M	1979	9/16/2006	9/16/2006
3389381	1	Slovenia	Slovenian	M	1980	7/3/2006	9/16/2006
3687077	1	Germany.COM	German	M	1987	9/12/2006	9/15/2006
3105888	1	Mexico.MX	Spanish	M	1982	6/13/2006	9/13/2006
3485383	1	Portugal	Portuguese	M	1972	7/19/2006	9/12/2006
3669466	1	Greece.BAW	Greek	M	1982	9/9/2006	9/9/2006
3667286	1	Malta	English	M	1980	9/8/2006	9/8/2006
3665378	1	Italy.IT	Italian	M	1951	9/8/2006	9/8/2006
3663169	1	Spain	Spanish	M	1970	9/7/2006	9/8/2006
3658329	1	Italy.IT	Italian	M	1975	9/6/2006	9/8/2006
1284616	1	Germany.COM	German	M	1981	1/4/2005	9/6/2006
3618875	1	Germany.COM	German	M	1975	8/27/2006	9/4/2006
2824913	1	Poland	Polish	M	1984	4/25/2006	9/4/2006
3648924	1	Germany.COM	German	M	1981	9/3/2006	9/3/2006
3641589	1	Germany.COM	German	M	1979	9/2/2006	9/2/2006
3636161	1	Germany.COM	German	M	1967	8/31/2006	8/31/2006
3630907	1	Poland	Polish	M	1984	8/30/2006	8/30/2006
3616138	1	Poland	Polish	M	1984	8/27/2006	8/30/2006
3614179	1	Switzerland	German	M	1973	8/26/2006	8/30/2006
3020285	1	Germany.COM	German	M	1986	6/8/2006	8/29/2006
3621498	1	Germany.COM	German	M	1983	8/28/2006	8/28/2006
3523419	1	Germany.COM	German	M	1985	8/4/2006	8/28/2006
3186379	1	Germany.COM	German	M	1988	6/17/2006	8/26/2006
2553963	1	Czech Republic	Czech	M	1979	2/26/2006	8/25/2006
3598979	1	Germany.COM	German	M	1973	8/23/2006	8/24/2006
2976931	1	Poland	Polish	M	1962	6/3/2006	8/23/2006
3593395	1	Germany.COM	German	M	1988	8/22/2006	8/22/2006
2724908	1	Germany.COM	German	M	1962	3/30/2006	8/21/2006
3585210	1	Spain	Catalan	M	1978	8/20/2006	8/20/2006
3524836	1	United Kingdom	English	M	1971	8/4/2006	8/20/2006
3579257	1	Slovenia	Slovenian	M	1942	8/19/2006	8/19/2006
1922517	1	Greece.BTO	Greek	M	1978	9/22/2005	8/18/2006
2403003	1	Portugal	Portuguese	M	1982	1/25/2006	8/17/2006
3567291	1	Germany.COM	German	M	1983	8/16/2006	8/16/2006
3479874	1	Germany.COM	German	M	1973	7/17/2006	8/16/2006
2513495	1	France.COM	French	M	1970	2/18/2006	8/16/2006
3177629	1	Spain	Spanish	M	1982	6/17/2006	8/15/2006
3547929	1	Austria	German	M	1967	8/11/2006	8/14/2006
3217526	1	Portugal	Portuguese	M	1978	6/19/2006	8/13/2006
3551338	1	Portugal	Portuguese	M	1969	8/12/2006	8/12/2006
3548200	1	Norway	Norwegian	M	1965	8/11/2006	8/11/2006
3537600	1	Germany.COM	German	M	1988	8/8/2006	8/10/2006
3543480	1	Germany.COM	German	M	1979	8/9/2006	8/9/2006
3531155	1	Germany.COM	German	M	1984	8/6/2006	8/9/2006
3533664	1	France.COM	French	M	1985	8/7/2006	8/7/2006
2063492	1	France.COM	French	M	1978	10/26/2005	8/7/2006
3522326	1	France.COM	French	M	1987	8/3/2006	8/4/2006
3482637	1	Germany.COM	German	M	1988	7/18/2006	8/4/2006
3474698	1	Germany.COM	German	M	1980	7/15/2006	8/4/2006
2388884	1	Spain	Spanish	M	1973	1/21/2006	8/4/2006
3522511	1	Poland	Polish	M	1976	8/3/2006	8/3/2006
3517053	1	Greece.BTO	Greek	M	1981	8/2/2006	8/3/2006
3517409	1	Denmark	English	M	1987	8/2/2006	8/2/2006
3514222	1	Germany.COM	German	M	1980	8/1/2006	8/1/2006
3512289	1	Germany.COM	German	M	1977	7/31/2006	8/1/2006
3510474	1	Belgium	French	M	1971	7/30/2006	7/31/2006
2179252	1	Slovakia	Slovak	M	1982	11/24/2005	7/30/2006
3494737	1	Germany.COM	German	M	1985	7/24/2006	7/28/2006
3501612	1	Germany.COM	German	M	1982	7/27/2006	7/27/2006
3495839	1	Germany.COM	German	M	1976	7/24/2006	7/24/2006
3479664	1	Austria	German	M	1988	7/17/2006	7/24/2006
3492065	1	Germany.COM	German	M	1981	7/23/2006	7/23/2006
3474653	1	Germany.COM	German	M	1969	7/15/2006	7/19/2006
3482060	1	Germany.COM	German	M	1968	7/18/2006	7/18/2006
3471973	1	Germany.COM	German	M	1967	7/14/2006	7/18/2006
3472036	1	Germany.COM	German	M	1986	7/14/2006	7/14/2006
3474092	1	Germany.COM	German	M	1981	7/14/2006	7/14/2006
3418331	1	Sweden	Swedish	M	1974	7/5/2006	7/14/2006
716725	1	Germany.COM	German	M	1985	8/9/2003	7/14/2006
3458145	1	Germany.COM	German	M	1970	7/10/2006	7/10/2006
3458841	1	Italy.IT	Italian	M	1960	7/10/2006	7/10/2006
3431103	1	Germany.COM	German	M	1986	7/7/2006	7/10/2006
3438337	1	Italy.IT	Italian	M	1979	7/8/2006	7/8/2006
3443815	1	Greece.BAW	Greek	M	1968	7/8/2006	7/8/2006
3438352	1	Germany.COM	German	M	1964	7/8/2006	7/8/2006
2896136	1	Cyprus	Greek	M	1972	5/15/2006	7/7/2006
3419034	1	Spain	Spanish	M	1980	7/5/2006	7/5/2006
3412869	1	Spain	Spanish	M	1979	7/5/2006	7/5/2006
3283965	1	Germany.COM	German	M	1966	6/24/2006	7/5/2006
3361967	1	Germany.COM	German	M	1986	7/1/2006	7/4/2006
2337250	1	Germany.COM	German	M	1981	1/6/2006	7/4/2006
3374574	1	Italy.IT	Italian	M	1960	7/2/2006	7/2/2006
2836309	1	United Kingdom	English	M	1968	4/28/2006	7/2/2006
3333180	1	Germany.COM	German	M	1982	6/29/2006	7/1/2006
3344255	1	Germany.COM	German	M	1984	6/30/2006	6/30/2006
3344391	1	Germany.COM	German	M	1973	6/30/2006	6/30/2006
3321251	1	Germany.COM	German	M	1985	6/27/2006	6/30/2006
3333830	1	Germany.COM	German	M	1978	6/29/2006	6/29/2006
3334747	1	France.COM	French	M	1966	6/29/2006	6/29/2006
3315310	1	France.COM	French	M	1958	6/27/2006	6/29/2006
3327778	1	France.COM	French	M	1971	6/28/2006	6/28/2006
3294931	1	Germany.COM	German	M	1978	6/25/2006	6/28/2006
3214045	1	Germany.COM	German	M	1981	6/19/2006	6/28/2006
3317682	1	France.COM	French	M	1977	6/27/2006	6/27/2006
3324091	1	Germany.COM	German	M	1964	6/27/2006	6/27/2006
3276027	1	Germany.COM	German	M	1978	6/24/2006	6/27/2006
3302342	1	Germany.COM	German	M	1955	6/26/2006	6/26/2006
3300769	1	Germany.COM	German	M	1949	6/26/2006	6/26/2006
3262791	1	Germany.COM	German	M	1983	6/23/2006	6/26/2006
3293643	1	Switzerland	French	M	1983	6/25/2006	6/25/2006
3286859	1	Italy.IT	Italian	M	1970	6/25/2006	6/25/2006
3279540	1	Germany.COM	German	M	1984	6/24/2006	6/24/2006
3284620	1	Germany.COM	German	M	1983	6/24/2006	6/24/2006
3279457	1	Germany.COM	German	M	1953	6/24/2006	6/24/2006
2973592	1	Poland	Polish	M	1959	6/2/2006	6/24/2006
2874213	1	Germany.COM	German	M	1983	5/9/2006	6/24/2006
3220319	1	Spain	Spanish	M	1979	6/20/2006	6/22/2006
3240092	1	Germany.COM	German	M	1979	6/21/2006	6/21/2006
3243610	1	Mexico.MX	Spanish	M	1976	6/21/2006	6/21/2006
3204628	1	Germany.COM	German	M	1973	6/18/2006	6/21/2006
3176447	1	Germany.COM	German	M	1983	6/16/2006	6/21/2006
2925134	1	Germany.COM	German	M	1977	5/22/2006	6/21/2006
3228531	1	Germany.COM	German	M	1985	6/20/2006	6/20/2006
3222999	1	France.COM	French	M	1984	6/20/2006	6/20/2006
3222322	1	Poland	Polish	M	1966	6/20/2006	6/20/2006
3204375	1	Spain	Spanish	M	1978	6/18/2006	6/18/2006
3201228	1	Germany.COM	German	M	1962	6/18/2006	6/18/2006
3195985	1	Germany.COM	German	M	1950	6/18/2006	6/18/2006
3154500	1	Germany.COM	German	M	1982	6/15/2006	6/17/2006
3170006	1	Germany.COM	German	M	1988	6/16/2006	6/16/2006
3145000	1	Portugal	Portuguese	M	1981	6/15/2006	6/16/2006
2669121	1	Germany.COM	German	M	1981	3/20/2006	6/16/2006
3153898	1	Belgium	Dutch	M	1982	6/15/2006	6/15/2006
3159911	1	Greece.BAW	Greek	M	1980	6/15/2006	6/15/2006
3158347	1	Italy.IT	Italian	M	1979	6/15/2006	6/15/2006
2130868	1	Germany.COM	German	M	1973	11/11/2005	6/15/2006
3127806	1	Germany.COM	German	M	1988	6/14/2006	6/14/2006
3141820	1	Germany.COM	German	M	1976	6/14/2006	6/14/2006
3137317	1	Switzerland	German	M	1956	6/14/2006	6/14/2006
3097696	1	Germany.COM	German	M	1974	6/12/2006	6/14/2006
2267078	1	Poland	Polish	M	1981	12/14/2005	6/14/2006
3125143	1	Germany.COM	German	M	1977	6/13/2006	6/13/2006
2781022	1	Germany.COM	German	M	1984	4/12/2006	6/13/2006
3068010	1	Portugal	Portuguese	M	1981	6/11/2006	6/11/2006
3075642	1	Austria	German	M	1969	6/11/2006	6/11/2006
3007767	1	Czech Republic	Czech	M	1979	6/7/2006	6/11/2006
878190	1	Germany.COM	German	M	1976	12/16/2003	6/11/2006
375779	1	Austria	German	M	1975	12/9/2001	6/10/2006
3047650	1	Austria	German	M	1982	6/9/2006	6/9/2006
3041605	1	Germany.COM	German	M	1980	6/9/2006	6/9/2006
3032087	1	Germany.COM	German	M	1974	6/9/2006	6/9/2006
3033642	1	Germany.COM	German	M	1970	6/9/2006	6/9/2006
2970714	1	Germany.COM	German	M	1966	6/2/2006	6/9/2006
2952717	1	Austria	German	M	1988	5/29/2006	6/9/2006
2947836	1	Poland	Polish	M	1981	5/28/2006	6/9/2006
2780351	1	Greece.BTO	Greek	M	1969	4/12/2006	6/9/2006
2685297	1	Italy.BAW	Italian	M	1984	3/23/2006	6/9/2006
2999207	1	Poland	Polish	M	1983	6/6/2006	6/8/2006
2983951	1	Germany.COM	German	M	1968	6/4/2006	6/8/2006
3007415	1	France.COM	French	M	1980	6/7/2006	6/7/2006
2779571	1	Spain	English	M	1980	4/12/2006	6/7/2006
3001919	1	France.COM	French	M	1974	6/6/2006	6/6/2006
1780205	1	France.COM	French	M	1986	8/11/2005	6/5/2006
2982680	1	Germany.COM	German	M	1953	6/4/2006	6/4/2006
1610754	1	Germany.COM	German	M	1984	5/13/2005	6/3/2006
1065910	1	Germany.COM	German	M	1985	6/23/2004	6/3/2006
2963327	1	Austria	German	M	1971	5/31/2006	5/31/2006
2560163	1	Greece.BAW	Greek	M	1973	2/27/2006	5/28/2006
2936645	1	Germany.COM	German	M	1979	5/25/2006	5/25/2006
1887198	1	Germany.COM	German	M	1953	9/14/2005	5/24/2006
2929192	1	France.COM	French	M	1982	5/23/2006	5/23/2006
2912319	1	Germany.COM	German	M	1981	5/18/2006	5/23/2006
2874823	1	Norway	Norwegian	M	1977	5/9/2006	5/23/2006
562883	1	Germany.COM	German	M	1969	8/17/2002	5/21/2006
2907188	1	Germany.COM	German	M	1981	5/17/2006	5/18/2006
2909924	1	France.COM	French	M	1979	5/17/2006	5/17/2006
2907298	1	Germany.COM	German	M	1977	5/17/2006	5/17/2006
2262246	1	Hungary	Hungarian	M	1982	12/13/2005	5/12/2006
2700081	1	Germany.COM	German	M	1984	3/25/2006	5/11/2006
2479411	1	Germany.COM	German	M	1976	2/11/2006	5/10/2006
2873157	1	Greece.BTO	Greek	M	1972	5/9/2006	5/9/2006
2871123	1	Spain	Catalan	M	1972	5/8/2006	5/8/2006
2865324	1	Greece.BAW	Greek	M	1982	5/6/2006	5/6/2006
2846231	1	Germany.COM	German	M	1983	4/30/2006	5/4/2006
2852203	1	Germany.COM	German	M	1978	5/2/2006	5/2/2006
2798232	1	Poland	Polish	M	1960	4/17/2006	4/30/2006
2838112	1	Germany.COM	German	M	1984	4/28/2006	4/28/2006
2836222	1	Germany.COM	German	M	1983	4/28/2006	4/28/2006
2829998	1	Germany.COM	German	M	1976	4/26/2006	4/28/2006
2832999	1	Czech Republic	Czech	M	1983	4/27/2006	4/27/2006
2820596	1	Poland	Polish	M	1982	4/23/2006	4/26/2006
2804574	1	Portugal	Portuguese	M	1986	4/19/2006	4/26/2006
2803911	1	Greece.BTO	Greek	M	1975	4/19/2006	4/26/2006
2811791	1	Germany.COM	German	M	1967	4/21/2006	4/25/2006
1455429	1	Cyprus	Greek	M	1978	3/18/2005	4/25/2006
2764251	1	Bulgaria	Bulgarian	M	1978	4/8/2006	4/22/2006
2804406	1	Czech Republic	Czech	M	1980	4/19/2006	4/21/2006
2799291	1	Germany.COM	German	M	1984	4/18/2006	4/20/2006
2312117	1	Germany.COM	German	M	1982	12/29/2005	4/20/2006
1217527	1	Poland	Polish	M	1979	11/11/2004	4/20/2006
2795050	1	Spain	Spanish	M	1974	4/16/2006	4/16/2006
2791284	1	Greece.BAW	Greek	M	1986	4/15/2006	4/15/2006
2789254	1	Germany.COM	German	M	1982	4/15/2006	4/15/2006
2790387	1	Switzerland	German	M	1980	4/15/2006	4/15/2006
2775461	1	Germany.COM	German	M	1982	4/11/2006	4/15/2006
2756947	1	Germany.COM	German	M	1971	4/6/2006	4/15/2006
2780775	1	France.COM	French	M	1971	4/12/2006	4/14/2006
2631959	1	Germany.COM	German	M	1979	3/12/2006	4/14/2006
2783309	1	Germany.COM	German	M	1981	4/13/2006	4/13/2006
2091973	1	Belgium	Dutch	M	1971	11/2/2005	4/12/2006
2757089	1	Poland	Polish	M	1976	4/6/2006	4/11/2006
1683379	1	Austria	German	M	1979	6/20/2005	4/11/2006
2769016	1	Italy.BAW	Italian	M	1981	4/9/2006	4/9/2006
2715739	1	Germany.COM	German	M	1975	3/28/2006	4/8/2006
2509218	1	Germany.COM	German	M	1980	2/17/2006	4/8/2006
1842142	1	Germany.COM	German	M	1968	9/1/2005	4/7/2006
2747243	1	Switzerland	German	M	1964	4/4/2006	4/4/2006
1652164	1	Germany.COM	German	M	1973	6/3/2005	4/4/2006
893392	1	Germany.COM	German	M	1981	1/9/2004	3/31/2006
2710254	1	Germany.COM	German	M	1978	3/27/2006	3/30/2006
2704382	1	Germany.COM	German	M	1987	3/26/2006	3/30/2006
2668544	1	Germany.COM	German	M	1978	3/19/2006	3/30/2006
2196540	1	Germany.COM	German	M	1984	11/27/2005	3/30/2006
2674431	1	Germany.COM	German	M	1979	3/21/2006	3/29/2006
2563714	1	Slovakia	Czech	M	1979	2/28/2006	3/29/2006
2082726	1	Austria	German	M	1982	10/31/2005	3/29/2006
2713872	1	Denmark	English	M	1983	3/28/2006	3/28/2006
2510850	1	Germany.COM	German	M	1958	2/18/2006	3/28/2006
2696359	1	Germany.COM	German	M	1983	3/25/2006	3/25/2006
2697251	1	Greece.BAW	Greek	M	1954	3/25/2006	3/25/2006
2678522	1	Germany.COM	German	M	1972	3/22/2006	3/24/2006
2689756	1	Germany.COM	German	M	1984	3/23/2006	3/23/2006
2686509	1	Italy.IT	Italian	M	1980	3/23/2006	3/23/2006
2673382	1	Germany.COM	German	M	1985	3/21/2006	3/23/2006
2137863	1	Poland	Polish	M	1986	11/13/2005	3/20/2006
441202	1	Croatia	English	M	1977	5/3/2002	3/20/2006
2658193	1	Greece.BAW	Greek	M	1979	3/18/2006	3/18/2006
2652607	1	Slovenia	Slovenian	M	1973	3/17/2006	3/18/2006
